release_year,rel_month,rel_day,release_weekday,industry_Hindi,industry_Tamil,industry_Telugu,industry_Kannada,industry_Malayalam,is_pan_india,num_languages,English,Hindi,Tamil,Telugu,Kannada,Malayalam,Other_Language,Action,Adventure,Comedy,Crime,Drama,Family,Horror,Mystery,Romantic,Thriller,Other_Genre,weekend1_collection_cr,india_net_cr,worldwide_collection_cr,was_overseas,log_weekend1,log_india_net,log_worldwide
2024,3,29,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.12,0.22,0.26,0,0.11332868530700317,0.1988508587451652,0.23111172096338664
2024,3,29,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.07,0.12,0.14,0,0.06765864847381481,0.11332868530700317,0.13102826240640408
2024,3,29,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.03,0.07,0.07,0,0.0295588022415444,0.06765864847381481,0.06765864847381481
2024,3,29,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.03,0.03,0.03,0,0.0295588022415444,0.0295588022415444,0.0295588022415444
2024,3,29,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.22,0.44,0.48,0,0.1988508587451652,0.3646431135879093,0.3920420877760237
2024,3,29,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.14,0.54,0.59,0,0.13102826240640408,0.43178241642553783,0.4637340162321401
2024,3,29,4,0,0,0,0,0,1,4,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,39.0,112.54,4566.06,1,3.6888794541139363,4.73215519774258,8.426624950825873
2024,3,28,3,0,0,0,0,1,1,5,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,30.3,85.26,157.62,1,3.4436180975461075,4.457365991219697,5.066511404655174
2024,3,22,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,1.67,0.21,0,0.0,0.9820784724121582,0.19062035960864973
2024,3,22,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.03,0.07,0.08,0,0.0295588022415444,0.06765864847381481,0.07696104113612832
2024,3,15,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.03,0.03,0.03,0,0.0295588022415444,0.0295588022415444,0.0295588022415444
2024,3,15,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.03,0.08,0.08,0,0.0295588022415444,0.07696104113612832,0.07696104113612832
2024,3,15,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.07,0.15,0.17,0,0.06765864847381481,0.1397619423751587,0.15700374880966478
2024,3,15,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.36,0.58,0.63,0,0.3074846997479606,0.4574248470388754,0.48858001481867097
2024,3,15,4,0,0,1,0,0,1,4,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.51,4.95,1.92,0,0.412109650826833,1.7833912195575383,1.0715836162801904
2024,3,15,4,0,0,0,0,0,1,4,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,11.5,43.32,4029.57,1,2.5257286443082556,3.7914360424390283,8.301663084145103
2024,3,8,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.04,0.07,0.09,0,0.039220713153281295,0.06765864847381481,0.08617769624105233
2024,3,8,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.12,0.3,0.32,0,0.11332868530700317,0.262364264467491,0.2776317365982795
2024,3,8,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.06,0.1,0.11,0,0.05826890812397577,0.09531017980432487,0.10436001532424277
2024,3,8,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.13,0.31,0.33,0,0.12221763272424921,0.27002713721306015,0.2851789422336624
2024,3,8,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.52,1.21,1.37,0,0.41871033485818504,0.7929925155296614,0.8628899551470398
2024,3,1,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.71,1.46,1.65,0,0.5364933705145685,0.9001613499442714,0.9745596399981308
2024,3,1,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.0,2.11,0.78,0,0.0,1.1346227261911428,0.5766133643039938
2024,3,1,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.0,0.06,0.07,0,0.0,0.05826890812397577,0.06765864847381481
2024,3,1,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.26,0.56,0.63,0,0.23111172096338664,0.44468582126144574,0.48858001481867097
2024,3,1,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.17,0.41,0.45,0,0.15700374880966478,0.3435897043900769,0.37156355643248307
2024,2,23,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.2,0.42,0.45,0,0.18232155679395465,0.3506568716131694,0.37156355643248307
2024,2,23,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.03,0.07,0.07,0,0.0295588022415444,0.06765864847381481,0.06765864847381481
2024,2,23,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.08,0.17,0.2,0,0.07696104113612832,0.15700374880966478,0.18232155679395465
2024,2,23,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.07,0.15,0.16,0,0.06765864847381481,0.1397619423751587,0.1484200051182733
2024,2,23,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.15,0.36,0.37,0,0.1397619423751587,0.3074846997479606,0.31481073984003355
2024,2,23,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.05,0.08,0.1,0,0.048790164169432,0.07696104113612832,0.09531017980432487
2024,2,23,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.45,1.43,1.58,0,0.37156355643248307,0.8878912573524571,0.9477893989335261
2024,2,23,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.53,0.95,1.06,0,0.4252677354043441,0.6678293725756554,0.7227059828014898
2024,2,16,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5.65,14.05,19.75,1,1.8946168546677629,2.711377991194885,3.0325462466767075
2024,2,16,4,0,0,0,0,0,0,3,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.09,5.65,430.38,1,0.08617769624105233,1.8946168546677629,6.066989372194228
2024,2,16,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.01,0.03,0.03,0,0.009950330853168083,0.0295588022415444,0.0295588022415444
2024,2,16,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.04,0.08,0.08,0,0.039220713153281295,0.07696104113612832,0.07696104113612832
2024,2,16,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.05,0.09,0.09,0,0.048790164169432,0.08617769624105233,0.08617769624105233
2024,2,15,3,0,0,0,0,1,1,4,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,13.89,27.03,58.32,1,2.7006898466959175,3.333275365176697,4.082946517269732
2024,2,9,4,0,0,0,0,1,0,3,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,8.9,75.64,131.5,1,2.2925347571405443,4.339119133662605,4.886582645426277
2024,2,9,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.8,8.17,9.44,0,1.0296194171811581,2.2159372862683733,2.3456445824544927
2024,2,9,4,0,1,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,9.95,17.74,31.25,1,2.3933394562625097,2.930660276810276,3.4735180432417816
2024,2,9,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.04,0.06,0.07,0,0.039220713153281295,0.05826890812397577,0.06765864847381481
2024,2,2,4,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.11,0.24,0.27,0,0.10436001532424277,0.2151113796169455,0.23901690047049992
2024,2,2,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.4,0.79,0.9,0,0.33647223662121295,0.5822156198526637,0.6418538861723948
2024,2,2,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0.0,0.94,0.42,0,0.0,0.6626879730752367,0.3506568716131694
2024,2,2,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,8.58,9.96,0,0.0,2.259677591982769,2.3942522815198695
2024,1,26,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.02,0.02,0,0.0,0.019802627296179712,0.019802627296179712
2024,1,26,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.02,0.02,0.03,0,0.019802627296179712,0.019802627296179712,0.0295588022415444
2024,1,26,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.09,0.15,0.16,0,0.08617769624105233,0.1397619423751587,0.1484200051182733
2024,1,25,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.03,0.08,0.08,0,0.0295588022415444,0.07696104113612832,0.07696104113612832
2024,1,25,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0.36,0.79,0.9,0,0.3074846997479606,0.5822156198526637,0.6418538861723948
2024,1,25,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4.65,7.9,9.18,0,1.7316555451583497,2.186051276738094,2.3204250111223765
2024,1,25,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.2,8.91,10.32,0,1.6486586255873816,2.2935443483418965,2.4265710727750367
2024,1,12,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.65,5.35,6.16,0,0.5007752879124893,1.8484548129046001,1.9685099809725544
2024,1,12,4,0,1,0,0,0,1,4,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,25.55,49.52,75.08,1,3.279029747687948,3.9223692974822906,4.331785418237135
2024,1,12,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.95,49.81,76.64,1,2.7047112998366956,3.9280931856056407,4.35208275830081
2024,1,12,4,1,0,0,0,0,0,3,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9.72,20.23,27.18,1,2.372111155642656,3.055415275715165,3.3386125064705343
2024,1,12,4,0,0,1,0,0,1,5,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,36.5,201.91,295.29,1,3.624340932976365,5.3127625309795325,5.6913387044318595
2024,1,5,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.19,0.4,0.46,0,0.17395330712343804,0.33647223662121295,0.3784364357202451
2024,12,25,2,0,0,0,0,1,1,4,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,8.75,9.83,15.1,1,2.277267285009756,2.382320061012899,2.7788192719904172
2024,12,20,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0.81,2.08,2.33,0,0.5933268452777344,1.1249295969854831,1.2029723039923526
2024,12,20,4,0,0,0,0,1,1,4,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,17.05,60.27,102.55,1,2.89314568477889,4.115290326737563,4.640054587841593
2024,12,19,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,5.1,15.65,27.0,1,1.8082887711792655,2.8124102164264526,3.332204510175204
2024,12,13,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.03,0.03,0.03,0,0.0295588022415444,0.0295588022415444,0.0295588022415444
2024,12,13,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.03,0.03,0.03,0,0.0295588022415444,0.0295588022415444,0.0295588022415444
2024,12,13,4,0,0,0,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.44,0.8,0.88,0,0.3646431135879093,0.5877866649021191,0.6312717768418579
2024,12,5,3,0,0,1,0,0,1,5,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,518.35,1234.1,1742.1,1,6.2525780296738205,7.118907217443969,7.46342041622082
2024,11,29,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0.34,0.68,0.75,0,0.29266961396282,0.5187937934151675,0.5596157879354227
2024,11,22,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.03,0.05,0.06,0,0.0295588022415444,0.048790164169432,0.05826890812397577
2024,11,22,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.09,0.21,0.24,0,0.08617769624105233,0.19062035960864973,0.2151113796169455
2024,11,22,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.03,0.03,0.04,0,0.0295588022415444,0.0295588022415444,0.039220713153281295
2024,11,22,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0.04,0.08,0.09,0,0.039220713153281295,0.07696104113612832,0.08617769624105233
2024,11,22,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.05,0.1,0.1,0,0.048790164169432,0.09531017980432487,0.09531017980432487
2024,11,22,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,8.65,28.61,55.13,1,2.2669579153508947,3.3881121421135,4.027670428954108
2024,11,21,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1.1,6.86,7.53,0,0.7419373447293773,2.061786606441115,2.143589361503588
2024,11,15,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.03,0.08,0.08,0,0.0295588022415444,0.07696104113612832,0.07696104113612832
2024,11,15,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0.79,1.39,1.54,0,0.5822156198526637,0.8712933659434193,0.9321640810304452
2024,11,14,3,0,1,0,0,0,1,5,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,53.6,70.37,106.64,1,4.000033882750859,4.267877612982976,4.678792325858705
2024,11,8,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0.54,1.78,2.03,0,0.43178241642553783,1.0224509277025458,1.1085626195212777
2024,11,8,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0.24,1.05,1.18,0,0.2151113796169455,0.7178397931503169,0.7793248768009976
2024,11,8,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.33,0.43,0.49,0,0.2851789422336624,0.35767444427181594,0.3987761199573678
2024,11,7,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1.4,4.49,2.06,0,0.8754687373538999,1.7029282555214393,1.1184149159642893
2024,11,1,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.07,0.1,0.11,0,0.06765864847381481,0.09531017980432487,0.10436001532424277
2024,10,31,3,0,0,1,0,0,1,4,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,28.5,74.83,113.64,1,3.3843902633457743,4.328493992712844,4.741796783519916
2024,10,31,3,0,1,0,0,0,1,5,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,83.1,220.05,333.67,1,4.432006566978902,5.398388920272252,5.813144971693325
2024,10,25,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.2,0.81,0.9,0,0.18232155679395465,0.5933268452777344,0.6418538861723948
2024,10,25,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0.12,0.14,0.15,0,0.11332868530700317,0.13102826240640408,0.1397619423751587
2024,10,25,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.03,0.04,0.04,0,0.0295588022415444,0.039220713153281295,0.039220713153281295
2024,10,24,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.05,0.06,0.07,0,0.048790164169432,0.05826890812397577,0.06765864847381481
2024,10,24,3,0,0,0,0,1,1,4,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,7.11,19.76,36.4,1,2.0930978681273213,3.033028058297688,3.6216707044204863
2024,10,18,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0.02,0.02,0.02,0,0.019802627296179712,0.019802627296179712,0.019802627296179712
2024,10,18,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0.13,0.21,0.23,0,0.12221763272424921,0.19062035960864973,0.20701416938432615
2024,10,17,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,11.45,17.29,36.7,1,2.5217206229107165,2.906354462402774,3.629660094453965
2024,10,12,5,0,0,0,0,1,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.01,0.01,0.01,0,0.009950330853168083,0.009950330853168083,0.009950330853168083
2024,10,11,4,0,0,0,1,0,1,5,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,15.55,22.0,25.72,0,2.806386101823072,3.1354942159291497,3.285412348668445
2024,10,4,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.02,0.03,0.03,0,0.019802627296179712,0.0295588022415444,0.0295588022415444
2024,10,4,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.03,0.09,0.1,0,0.0295588022415444,0.08617769624105233,0.09531017980432487
2024,10,4,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.05,0.08,0.09,0,0.048790164169432,0.07696104113612832,0.08617769624105233
2024,10,4,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0.64,0.79,0.85,0,0.49469624183610705,0.5822156198526637,0.6151856390902334
2024,10,4,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.17,0.27,0.29,0,0.15700374880966478,0.23901690047049992,0.2546422183735807
2024,10,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0.05,0.05,0.05,0,0.048790164169432,0.048790164169432,0.048790164169432
2024,9,27,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0.2,0.75,0.84,0,0.18232155679395465,0.5596157879354227,0.6097655716208943
2024,9,27,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0.26,0.36,0.39,0,0.23111172096338664,0.3074846997479606,0.3293037471426004
2024,9,27,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0.18,0.33,0.39,0,0.16551443847757338,0.2851789422336624,0.3293037471426004
2024,9,27,4,0,0,1,0,0,1,5,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,160.6,292.47,428.0,1,5.085124146086995,5.681775419393111,6.061456918928017
2024,9,21,5,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.02,1.75,1.9,0,0.019802627296179712,1.0116009116784799,1.0647107369924282
2024,9,20,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.04,0.06,0.06,0,0.039220713153281295,0.05826890812397577,0.05826890812397577
2024,9,20,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.6,0.92,1.03,0,0.4700036292457356,0.6523251860396903,0.708035793053696
2024,9,13,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.91,1.96,2.17,0,0.6471032420585384,1.085189268335969,1.1537315878891892
2024,9,13,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0.0,2.95,0.26,0,0.0,1.3737155789130306,0.23111172096338664
2024,9,13,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.04,0.06,0.06,0,0.039220713153281295,0.05826890812397577,0.05826890812397577
2024,9,12,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,4.4,41.64,76.9,1,1.6863989535702288,3.752792779857589,4.355425952876702
2024,9,12,3,0,0,0,0,1,1,5,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,14.45,64.01,107.32,1,2.7376090033437546,4.174541104216377,4.685089809163965
2024,8,30,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.01,0.05,0.05,0,0.009950330853168083,0.048790164169432,0.048790164169432
2024,8,30,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.04,0.04,0.04,0,0.039220713153281295,0.039220713153281295,0.039220713153281295
2024,8,30,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0.03,0.04,0.04,0,0.0295588022415444,0.039220713153281295,0.039220713153281295
2024,8,30,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0.04,0.05,0.05,0,0.039220713153281295,0.048790164169432,0.048790164169432
2024,8,29,3,0,1,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0.43,0.92,1.02,0,0.35767444427181594,0.6523251860396903,0.7030975114131134
2024,8,29,3,0,0,1,0,0,1,4,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,33.5,63.21,98.2,1,3.5409593240373143,4.162158961805957,4.597138014290827
2024,8,23,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.03,0.06,0.06,0,0.0295588022415444,0.05826890812397577,0.05826890812397577
2024,8,23,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.17,0.26,0.32,0,0.15700374880966478,0.23111172096338664,0.2776317365982795
2024,8,23,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.22,0.37,0.41,0,0.1988508587451652,0.31481073984003355,0.3435897043900769
2024,8,23,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.21,0.44,0.51,0,0.19062035960864973,0.3646431135879093,0.412109650826833
2024,8,23,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.32,0.58,0.64,0,0.2776317365982795,0.4574248470388754,0.49469624183610705
2024,8,22,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0.21,0.35,0.37,0,0.19062035960864973,0.3001045924503381,0.31481073984003355
2024,8,15,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,6.6,23.46,37.34,1,2.028148247292285,3.1970391302590264,3.6464937376174986
2024,8,15,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4.95,11.92,23.6,1,1.7833912195575383,2.558776498354456,3.202746442938317
2024,8,15,3,0,1,0,0,0,0,3,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,31.5,46.18,69.8,1,3.481240089335692,3.853970073979529,4.259859000699674
2024,8,9,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0.02,0.04,0.05,0,0.019802627296179712,0.039220713153281295,0.048790164169432
2024,8,9,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.03,0.06,0.06,0,0.0295588022415444,0.05826890812397577,0.05826890812397577
2024,8,9,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.15,0.23,0.24,0,0.1397619423751587,0.20701416938432615,0.2151113796169455
2024,8,9,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.21,0.29,0.32,0,0.19062035960864973,0.2546422183735807,0.2776317365982795
2024,8,9,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0.19,0.29,0.31,0,0.17395330712343804,0.2546422183735807,0.27002713721306015
2024,8,2,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.63,0.69,0,0.0,0.48858001481867097,0.5247285289349821
2024,7,26,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.13,0.22,0.24,0,0.12221763272424921,0.1988508587451652,0.2151113796169455
2024,7,26,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0.3,0.93,1.03,0,0.262364264467491,0.6575200029167941,0.708035793053696
2024,7,26,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.66,1.52,1.44,0,0.5068176023684519,0.9242589015233319,0.8919980393051105
