release_year,rel_month,rel_day,release_weekday,industry_Hindi,industry_Tamil,industry_Telugu,industry_Kannada,industry_Malayalam,is_pan_india,num_languages,English,Hindi,Tamil,Telugu,Kannada,Malayalam,Other_Language,Action,Adventure,Comedy,Crime,Drama,Family,Horror,Mystery,Romantic,Thriller,Other_Genre,weekend1_collection_cr,india_net_cr,india_gross_cr,overseas_cr,worldwide_collection_cr
2024,4,11,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,8.47,9.5622,0.0,1.36
2024,4,11,3,1,0,0,0,0,1,5,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,40.8,65.97,78.5,33.0,111.5
2024,4,5,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.29,0.48,0.54,0.0,0.54
2024,4,5,4,0,0,1,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,12.3,22.01,25.2023,9.5,31.39
2024,4,5,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.03,0.11,0.11,0.0,0.11
2024,4,5,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.04,0.07,0.07,0.0,0.07
2024,4,5,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.04,0.05,0.0,0.05
2024,4,5,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.18,0.33,0.39,0.0,0.39
2024,4,4,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1.65,3.24,3.7,0.0,3.7
2024,3,29,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.03,0.07,0.07,0.0,0.07
2024,3,29,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.03,0.05,0.05,0.0,0.05
2024,3,29,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.06,0.15,0.19,0.0,0.19
2024,3,29,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.12,0.22,0.26,0.0,0.26
2024,3,29,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.07,0.12,0.14,0.0,0.14
2024,3,29,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.03,0.07,0.07,0.0,0.07
2024,3,29,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.03,0.03,0.03,0.0,0.03
2024,3,29,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.22,0.44,0.48,0.0,0.48
2024,3,29,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.14,0.54,0.59,0.0,0.59
2024,3,29,4,0,0,0,0,0,1,4,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,39.0,112.54,134.41,2990.0,4566.06
2024,3,28,3,0,0,0,0,1,1,5,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,30.3,85.26,98.12,59.5,157.62
2024,3,22,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,1.67,1.8877,0.0,0.21
2024,3,22,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.03,0.07,0.08,0.0,0.08
2024,3,15,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.03,0.03,0.03,0.0,0.03
2024,3,15,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.03,0.08,0.08,0.0,0.08
2024,3,15,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.07,0.15,0.17,0.0,0.17
2024,3,15,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.36,0.58,0.63,0.0,0.63
2024,3,15,4,0,0,1,0,0,1,4,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.51,4.95,5.4816,0.0,1.92
2024,3,15,4,0,0,0,0,0,1,4,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,11.5,43.32,50.57,2515.0,4029.57
2024,3,8,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.04,0.07,0.09,0.0,0.09
2024,3,8,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.12,0.3,0.32,0.0,0.32
2024,3,8,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.06,0.1,0.11,0.0,0.11
2024,3,8,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.13,0.31,0.33,0.0,0.33
2024,3,8,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.52,1.21,1.37,0.0,1.37
2024,3,1,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.71,1.46,1.65,0.0,1.65
2024,3,1,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.0,2.11,2.3592,0.0,0.78
2024,3,1,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.0,0.06,0.07,0.0,0.07
2024,3,1,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.26,0.56,0.63,0.0,0.63
2024,3,1,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.17,0.41,0.45,0.0,0.45
2024,2,23,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.2,0.42,0.45,0.0,0.45
2024,2,23,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.03,0.07,0.07,0.0,0.07
2024,2,23,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.08,0.17,0.2,0.0,0.2
2024,2,23,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.07,0.15,0.16,0.0,0.16
2024,2,23,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.15,0.36,0.37,0.0,0.37
2024,2,23,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.05,0.08,0.1,0.0,0.1
2024,2,23,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.45,1.43,1.58,0.0,1.58
2024,2,23,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.53,0.95,1.06,0.0,1.06
2024,2,16,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5.65,14.05,16.3,3.45,19.75
2024,2,16,4,0,0,0,0,0,0,3,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.09,5.65,5.68,213.0,430.38
2024,2,16,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.01,0.03,0.03,0.0,0.03
2024,2,16,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.04,0.08,0.08,0.0,0.08
2024,2,16,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.05,0.09,0.09,0.0,0.09
2024,2,15,3,0,0,0,0,1,1,4,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,13.89,27.03,31.92,26.4,58.32
2024,2,9,4,0,0,0,0,1,0,3,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,8.9,75.64,89.0,42.5,131.5
2024,2,9,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.8,8.17,9.44,0.0,9.44
2024,2,9,4,0,1,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,9.95,17.74,21.0,10.25,31.25
2024,2,9,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.04,0.06,0.07,0.0,0.07
2024,2,2,4,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.11,0.24,0.27,0.0,0.27
2024,2,2,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.4,0.79,0.9,0.0,0.9
2024,2,2,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0.0,0.94,1.0584,0.0,0.42
2024,2,2,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,8.58,9.96,0.0,9.96
2024,1,26,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.02,0.02,0.0,0.02
2024,1,26,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.02,0.02,0.03,0.0,0.03
2024,1,26,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.09,0.15,0.16,0.0,0.16
2024,1,25,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.03,0.08,0.08,0.0,0.08
2024,1,25,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0.36,0.79,0.9,0.0,0.9
2024,1,25,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4.65,7.9,9.18,0.0,9.18
2024,1,25,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.2,8.91,10.32,0.0,10.32
2024,1,12,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.65,5.35,6.16,0.0,6.16
2024,1,12,4,0,1,0,0,0,1,4,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,25.55,49.52,58.08,17.0,75.08
2024,1,12,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.95,49.81,58.79,17.85,76.64
2024,1,12,4,1,0,0,0,0,0,3,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9.72,20.23,24.18,3.0,27.18
2024,1,12,4,0,0,1,0,0,1,5,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,36.5,201.91,238.29,57.0,295.29
2024,1,5,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.19,0.4,0.46,0.0,0.46
2024,12,25,2,0,0,0,0,1,1,4,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,8.75,9.83,10.6,4.5,15.1
2024,12,20,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0.81,2.08,2.33,0.0,2.33
2024,12,20,4,0,0,0,0,1,1,4,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,17.05,60.27,70.3,32.25,102.55
2024,12,19,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,5.1,15.65,17.75,9.25,27.0
2024,12,13,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.03,0.03,0.03,0.0,0.03
2024,12,13,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.03,0.03,0.03,0.0,0.03
2024,12,13,4,0,0,0,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.44,0.8,0.88,0.0,0.88
2024,12,5,3,0,0,1,0,0,1,5,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,518.35,1234.1,1471.1,271.0,1742.1
2024,11,29,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0.34,0.68,0.75,0.0,0.75
2024,11,22,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.03,0.05,0.06,0.0,0.06
2024,11,22,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.09,0.21,0.24,0.0,0.24
2024,11,22,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.03,0.03,0.04,0.0,0.04
2024,11,22,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0.04,0.08,0.09,0.0,0.09
2024,11,22,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.05,0.1,0.1,0.0,0.1
2024,11,22,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,8.65,28.61,32.88,22.25,55.13
2024,11,21,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1.1,6.86,7.53,0.0,7.53
2024,11,15,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.03,0.08,0.08,0.0,0.08
2024,11,15,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0.79,1.39,1.54,0.0,1.54
2024,11,14,3,0,1,0,0,0,1,5,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,53.6,70.37,82.64,24.0,106.64
2024,11,8,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0.54,1.78,2.03,0.0,2.03
2024,11,8,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0.24,1.05,1.18,0.0,1.18
2024,11,8,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.33,0.43,0.49,0.0,0.49
2024,11,7,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1.4,4.49,5.1706,0.0,2.06
2024,11,1,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.07,0.1,0.11,0.0,0.11
2024,10,31,3,0,0,1,0,0,1,4,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,28.5,74.83,86.54,27.1,113.64
2024,10,31,3,0,1,0,0,0,1,5,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,83.1,220.05,253.67,80.0,333.67
2024,10,25,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.2,0.81,0.9,0.0,0.9
2024,10,25,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0.12,0.14,0.15,0.0,0.15
2024,10,25,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.03,0.04,0.04,0.0,0.04
2024,10,24,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.05,0.06,0.07,0.0,0.07
2024,10,24,3,0,0,0,0,1,1,4,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,7.11,19.76,23.0,13.4,36.4
2024,10,18,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0.02,0.02,0.02,0.0,0.02
2024,10,18,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0.13,0.21,0.23,0.0,0.23
2024,10,17,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,11.45,17.29,19.85,16.85,36.7
2024,10,12,5,0,0,0,0,1,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.01,0.01,0.01,0.0,0.01
2024,10,11,4,0,0,0,1,0,1,5,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,15.55,22.0,25.72,0.0,25.72
2024,10,4,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.02,0.03,0.03,0.0,0.03
2024,10,4,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.03,0.09,0.1,0.0,0.1
2024,10,4,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.05,0.08,0.09,0.0,0.09
2024,10,4,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0.64,0.79,0.85,0.0,0.85
2024,10,4,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.17,0.27,0.29,0.0,0.29
2024,10,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0.05,0.05,0.05,0.0,0.05
2024,9,27,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0.2,0.75,0.84,0.0,0.84
2024,9,27,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0.26,0.36,0.39,0.0,0.39
2024,9,27,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0.18,0.33,0.39,0.0,0.39
2024,9,27,4,0,0,1,0,0,1,5,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,160.6,292.47,351.0,77.0,428.0
2024,9,21,5,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.02,1.75,1.9,0.0,1.9
2024,9,20,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.04,0.06,0.06,0.0,0.06
2024,9,20,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.6,0.92,1.03,0.0,1.03
2024,9,13,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0.91,1.96,2.17,0.0,2.17
2024,9,13,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0.0,2.95,3.365,0.0,0.26
2024,9,13,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.04,0.06,0.06,0.0,0.06
2024,9,12,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,4.4,41.64,47.9,29.0,76.9
2024,9,12,3,0,0,0,0,1,1,5,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,14.45,64.01,74.82,32.5,107.32
2024,8,30,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.01,0.05,0.05,0.0,0.05
2024,8,30,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.04,0.04,0.04,0.0,0.04
2024,8,30,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0.03,0.04,0.04,0.0,0.04
2024,8,30,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0.04,0.05,0.05,0.0,0.05
2024,8,29,3,0,1,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0.43,0.92,1.02,0.0,1.02
2024,8,29,3,0,0,1,0,0,1,4,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,33.5,63.21,72.7,25.5,98.2
2024,8,23,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.03,0.06,0.06,0.0,0.06
2024,8,23,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.17,0.26,0.32,0.0,0.32
2024,8,23,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.22,0.37,0.41,0.0,0.41
2024,8,23,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.21,0.44,0.51,0.0,0.51
2024,8,23,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.32,0.58,0.64,0.0,0.64
2024,8,22,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0.21,0.35,0.37,0.0,0.37
2024,8,15,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,6.6,23.46,27.34,10.0,37.34
2024,8,15,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4.95,11.92,13.85,9.75,23.6
2024,8,15,3,0,1,0,0,0,0,3,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,31.5,46.18,53.3,16.5,69.8
2024,8,9,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0.02,0.04,0.05,0.0,0.05
2024,8,9,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.03,0.06,0.06,0.0,0.06
2024,8,9,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.15,0.23,0.24,0.0,0.24
2024,8,9,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.21,0.29,0.32,0.0,0.32
2024,8,9,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0.19,0.29,0.31,0.0,0.31
2024,8,2,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.63,0.69,0.0,0.69
2024,7,26,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.13,0.22,0.24,0.0,0.24
2024,7,26,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0.3,0.93,1.03,0.0,1.03
2024,7,26,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.66,1.52,1.73,0.0,1.44
2024,7,19,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0.28,0.68,0.78,0.0,0.78
2024,7,19,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0.03,0.04,0.04,0.0,0.04
2024,7,19,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0.13,0.22,0.24,0.0,0.24
2024,7,19,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0.35,0.61,0.68,0.0,0.68
2024,7,12,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.02,0.02,0.02,0.0,0.02
2024,7,5,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0.12,0.2,0.2,0.0,0.2
2024,7,5,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.03,0.1,0.12,0.0,0.12
2024,7,5,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.03,0.07,0.07,0.0,0.07
2024,7,5,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.08,0.14,0.16,0.0,0.16
2024,6,28,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.03,0.13,0.14,0.0,0.14
2024,6,28,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.1,0.27,0.33,0.0,0.33
2024,6,28,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.1,0.19,0.21,0.0,0.21
2024,6,28,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.31,0.51,0.57,0.0,0.57
2024,6,27,3,0,0,1,0,0,1,5,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,309.0,646.31,767.25,275.0,1042.25
2024,6,21,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.4,2.17,2.46,0.0,2.46
2024,6,21,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1.45,3.96,4.46,0.0,4.46
2024,6,21,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1.1,2.3,2.58,0.0,2.58
2024,6,21,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.03,0.05,0.05,0.0,0.05
2024,6,21,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.03,0.07,0.07,0.0,0.07
2024,6,21,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.03,0.03,0.03,0.0,0.03
2024,6,21,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.08,0.11,0.12,0.0,0.12
2024,6,14,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.06,0.06,0.0,0.06
2024,6,14,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.03,0.04,0.04,0.0,0.04
